hand,combos,notqual,lose,draw,win,antebonus,ev
"Card[A♣, 8♢, 6♣]",12,5758,6617,25,6024,0,0.2481545809813287
"Card[A♣, 8♢, 6♢]",12,5751,6621,25,6027,0,0.24766608771168042
"Card[A♣, 8♢, 6♡]",24,5758,6611,26,6029,0,0.24934867564046895
"Card[A♣, 8♢, 7♣]",12,5754,6587,25,6058,0,0.2548849326964828
"Card[A♣, 8♢, 7♢]",12,5748,6590,25,6061,0,0.25455927051671734
"Card[A♣, 8♢, 7♡]",24,5754,6581,26,6063,0,0.2560790273556231
"Card[A♣, 8♢, 8♣]",6,5730,3090,3,9601,0,1.017802865827182
"Card[A♣, 8♢, 8♡]",12,5730,3079,3,9612,0,1.0201910551454625
"Card[A♣, 9♣, 2♣]",4,5724,832,3,11865,0,1.5083586626139818
"Card[A♣, 9♣, 2♢]",12,5732,6504,25,6163,0,0.2740990013026487
"Card[A♣, 9♣, 3♣]",4,5739,813,3,11869,0,1.5116695614415978
"Card[A♣, 9♣, 3♢]",12,5747,6456,25,6196,0,0.28370603560573165
"Card[A♣, 9♣, 4♣]",4,5754,806,3,11861,0,1.51237516283109
"Card[A♣, 9♣, 4♢]",12,5762,6419,25,6218,0,0.29092488059053406
"Card[A♣, 9♣, 5♣]",4,5754,803,3,11864,0,1.513026487190621
"Card[A♣, 9♣, 5♢]",12,5762,6386,25,6251,0,0.2980894485453756
"Card[A♣, 9♣, 6♣]",4,5754,800,3,11867,0,1.513677811550152
"Card[A♣, 9♣, 6♢]",12,5762,6353,25,6284,0,0.3052540165002171
"Card[A♣, 9♣, 7♣]",4,5751,801,3,11869,0,1.5136235345201912
"Card[A♣, 9♣, 7♢]",12,5758,6324,25,6317,0,0.3117672600955276
"Card[A♣, 9♣, 8♣]",4,5748,802,3,11871,0,1.5135692574902302
"Card[A♣, 9♣, 8♢]",12,5754,6295,25,6350,0,0.31828050369083805
"Card[A♣, 9♣, 9♢]",6,5730,2820,3,9871,0,1.0764220581849762
"Card[A♣, 9♢, 2♣]",12,5732,6509,25,6158,0,0.2730134607034303
"Card[A♣, 9♢, 2♢]",12,5724,6514,25,6161,0,0.2723621363438993
"Card[A♣, 9♢, 2♡]",24,5732,6503,26,6163,0,0.2742075553625706
"Card[A♣, 9♢, 3♣]",12,5747,6460,25,6192,0,0.2828376031263569
"Card[A♣, 9♢, 3♢]",12,5739,6465,25,6195,0,0.2821862787668259
"Card[A♣, 9♢, 3♡]",24,5747,6454,26,6197,0,0.2840316977854972
"Card[A♣, 9♢, 4♣]",12,5762,6423,25,6214,0,0.2900564481111594
"Card[A♣, 9♢, 4♢]",12,5754,6427,25,6218,0,0.289622231871472
"Card[A♣, 9♢, 4♡]",24,5762,6416,26,6220,0,0.2914676508901433
"Card[A♣, 9♢, 5♣]",12,5762,6389,25,6248,0,0.29743812418584453
"Card[A♣, 9♢, 5♢]",12,5754,6393,25,6252,0,0.29700390794615716
"Card[A♣, 9♢, 5♡]",24,5762,6382,26,6254,0,0.29884932696482847
"Card[A♣, 9♢, 6♣]",12,5762,6355,25,6282,0,0.30481980026052974
"Card[A♣, 9♢, 6♢]",12,5754,6359,25,6286,0,0.30438558402084237
"Card[A♣, 9♢, 6♡]",24,5762,6348,26,6288,0,0.30623100303951367
"Card[A♣, 9♢, 7♣]",12,5758,6325,25,6316,0,0.31155015197568386
"Card[A♣, 9♢, 7♢]",12,5751,6328,25,6320,0,0.3112787668258793
"Card[A♣, 9♢, 7♡]",24,5758,6318,26,6322,0,0.3129613547546678
"Card[A♣, 9♢, 8♣]",12,5754,6295,25,6350,0,0.31828050369083805
"Card[A♣, 9♢, 8♢]",12,5748,6297,25,6354,0,0.3181719496309162
"Card[A♣, 9♢, 8♡]",24,5754,6288,26,6356,0,0.319691706469822
"Card[A♣, 9♢, 9♣]",6,5730,2820,3,9871,0,1.0764220581849762
"Card[A♣, 9♢, 9♡]",12,5730,2809,3,9882,0,1.0788102475032566
"Card[A♣, T♣, 2♣]",4,5709,811,3,11901,0,1.5137320885801129
"Card[A♣, T♣, 2♢]",12,5717,6200,25,6482,0,0.3409140251845419
"Card[A♣, T♣, 3♣]",4,5724,792,3,11905,0,1.5170429874077291
"Card[A♣, T♣, 3♢]",12,5732,6152,25,6515,0,0.35052105948762485
"Card[A♣, T♣, 4♣]",4,5739,785,3,11897,0,1.517748588797221
"Card[A♣, T♣, 4♢]",12,5747,6115,25,6537,0,0.35773990447242726
"Card[A♣, T♣, 5♣]",4,5739,782,3,11900,0,1.518399913156752
"Card[A♣, T♣, 5♢]",12,5747,6082,25,6570,0,0.36490447242726876
"Card[A♣, T♣, 6♣]",4,5739,779,3,11903,0,1.519051237516283
"Card[A♣, T♣, 6♢]",12,5747,6049,25,6603,0,0.3720690403821103
"Card[A♣, T♣, 7♣]",4,5739,776,3,11906,0,1.5197025618758142
"Card[A♣, T♣, 7♢]",12,5747,6016,25,6636,0,0.3792336083369518
"Card[A♣, T♣, 8♣]",4,5736,777,3,11908,0,1.5196482848458532
"Card[A♣, T♣, 8♢]",12,5743,5987,25,6669,0,0.38574685193226227
"Card[A♣, T♣, 9♣]",4,5733,778,3,11910,0,1.5195940078158923
"Card[A♣, T♣, 9♢]",12,5739,5958,25,6702,0,0.39226009552757274
"Card[A♣, T♣, T♢]",6,5700,2550,3,10171,0,1.1366695614415978
"Card[A♣, T♢, 2♣]",12,5717,6206,25,6476,0,0.3396113764654798
"Card[A♣, T♢, 2♢]",12,5709,6210,25,6480,0,0.3391771602257924
"Card[A♣, T♢, 2♡]",24,5717,6199,26,6482,0,0.3410225792444637
"Card[A♣, T♢, 3♣]",12,5732,6157,25,6510,0,0.3494355188884064
"Card[A♣, T♢, 3♢]",12,5724,6161,25,6514,0,0.34900130264871904
"Card[A♣, T♢, 3♡]",24,5732,6150,26,6516,0,0.35084672166739034
"Card[A♣, T♢, 4♣]",12,5747,6120,25,6532,0,0.35665436387320887
"Card[A♣, T♢, 4♢]",12,5739,6123,25,6537,0,0.35643725575336516
"Card[A♣, T♢, 4♡]",24,5747,6112,26,6539,0,0.35828267477203646
"Card[A♣, T♢, 5♣]",12,5747,6086,25,6566,0,0.3640360399478941
"Card[A♣, T♢, 5♢]",12,5739,6089,25,6571,0,0.36381893182805036
"Card[A♣, T♢, 5♡]",24,5747,6078,26,6573,0,0.36566435084672166
"Card[A♣, T♢, 6♣]",12,5747,6052,25,6600,0,0.3714177160225792
"Card[A♣, T♢, 6♢]",12,5739,6055,25,6605,0,0.37120060790273557
"Card[A♣, T♢, 6♡]",24,5747,6044,26,6607,0,0.37304602692140687
"Card[A♣, T♢, 7♣]",12,5747,6018,25,6634,0,0.37879939209726443
"Card[A♣, T♢, 7♢]",12,5739,6021,25,6639,0,0.3785822839774208
"Card[A♣, T♢, 7♡]",24,5747,6010,26,6641,0,0.3804277029960921
"Card[A♣, T♢, 8♣]",12,5743,5988,25,6668,0,0.38552974381241856
"Card[A♣, T♢, 8♢]",12,5736,5990,25,6673,0,0.38547546678245764
"Card[A♣, T♢, 8♡]",24,5743,5980,26,6675,0,0.3871580547112462
"Card[A♣, T♢, 9♣]",12,5739,5958,25,6702,0,0.39226009552757274
"Card[A♣, T♢, 9♢]",12,5733,5959,25,6707,0,0.39236864958749457
"Card[A♣, T♢, 9♡]",24,5739,5950,26,6709,0,0.39388840642640033
"Card[A♣, T♢, T♣]",6,5700,2550,3,10171,0,1.1366695614415978
"Card[A♣, T♢, T♡]",12,5700,2539,3,10182,0,1.1390577507598785
"Card[A♣, J♣, 2♣]",4,5694,787,3,11940,0,1.5197568389057752
"Card[A♣, J♣, 2♢]",12,5702,5851,25,6846,0,0.4174989144594008
"Card[A♣, J♣, 3♣]",4,5709,768,3,11944,0,1.5230677377333912
"Card[A♣, J♣, 3♢]",12,5717,5803,25,6879,0,0.4271059487624837
"Card[A♣, J♣, 4♣]",4,5724,761,3,11936,0,1.5237733391228832
"Card[A♣, J♣, 4♢]",12,5732,5766,25,6901,0,0.43432479374728616
"Card[A♣, J♣, 5♣]",4,5724,758,3,11939,0,1.5244246634824143
"Card[A♣, J♣, 5♢]",12,5732,5733,25,6934,0,0.44148936170212766
"Card[A♣, J♣, 6♣]",4,5724,755,3,11942,0,1.5250759878419453
"Card[A♣, J♣, 6♢]",12,5732,5700,25,6967,0,0.44865392965696915
"Card[A♣, J♣, 7♣]",4,5724,752,3,11945,0,1.5257273122014763
"Card[A♣, J♣, 7♢]",12,5732,5667,25,7000,0,0.4558184976118107
"Card[A♣, J♣, 8♣]",4,5724,749,3,11948,0,1.5263786365610075
"Card[A♣, J♣, 8♢]",12,5732,5634,25,7033,0,0.4629830655666522
"Card[A♣, J♣, 9♣]",4,5721,750,3,11950,0,1.5263243595310465
"Card[A♣, J♣, 9♢]",12,5728,5605,25,7066,0,0.46949630916196267
"Card[A♣, J♣, T♣]",4,5706,751,3,11964,0,1.5269214068606165
"Card[A♣, J♣, T♢]",12,5713,5576,25,7110,0,0.47660660008684325
"Card[A♣, J♣, J♢]",6,5670,2280,3,10471,0,1.1969170646982197
"Card[A♣, J♢, 2♣]",12,5702,5858,25,6839,0,0.41597915762049503
"Card[A♣, J♢, 2♢]",12,5694,5861,25,6844,0,0.4157620495006513
"Card[A♣, J♢, 2♡]",24,5702,5850,26,6846,0,0.4176074685193226
"Card[A♣, J♢, 3♣]",12,5717,5809,25,6873,0,0.42580330004342165
"Card[A♣, J♢, 3♢]",12,5709,5812,25,6878,0,0.42558619192357794
"Card[A♣, J♢, 3♡]",24,5717,5801,26,6880,0,0.42743161094224924
"Card[A♣, J♢, 4♣]",12,5732,5772,25,6895,0,0.43302214502822406
"Card[A♣, J♢, 4♢]",12,5724,5774,25,6901,0,0.43302214502822406
"Card[A♣, J♢, 4♡]",24,5732,5763,26,6903,0,0.43486756404689536
"Card[A♣, J♢, 5♣]",12,5732,5738,25,6929,0,0.44040382110290927
"Card[A♣, J♢, 5♢]",12,5724,5740,25,6935,0,0.44040382110290927
"Card[A♣, J♢, 5♡]",24,5732,5729,26,6937,0,0.44224924012158057
"Card[A♣, J♢, 6♣]",12,5732,5704,25,6963,0,0.4477854971775944
"Card[A♣, J♢, 6♢]",12,5724,5706,25,6969,0,0.4477854971775944
"Card[A♣, J♢, 6♡]",24,5732,5695,26,6971,0,0.4496309161962657
"Card[A♣, J♢, 7♣]",12,5732,5670,25,6997,0,0.4551671732522796
"Card[A♣, J♢, 7♢]",12,5724,5672,25,7003,0,0.4551671732522796
"Card[A♣, J♢, 7♡]",24,5732,5661,26,7005,0,0.4570125922709509
"Card[A♣, J♢, 8♣]",12,5732,5636,25,7031,0,0.46254884932696483
"Card[A♣, J♢, 8♢]",12,5724,5638,25,7037,0,0.46254884932696483
"Card[A♣, J♢, 8♡]",24,5732,5627,26,7039,0,0.46439426834563613
"Card[A♣, J♢, 9♣]",12,5728,5606,25,7065,0,0.46927920104211895
"Card[A♣, J♢, 9♢]",12,5721,5607,25,7071,0,0.46944203213200175
"Card[A♣, J♢, 9♡]",24,5728,5597,26,7073,0,0.47112462006079026
"Card[A♣, J♢, T♣]",12,5713,5576,25,7110,0,0.47660660008684325
"Card[A♣, J♢, T♢]",12,5706,5576,25,7117,0,0.4769865392965697
"Card[A♣, J♢, T♡]",24,5713,5567,26,7118,0,0.47845201910551455
"Card[A♣, J♢, J♣]",6,5670,2280,3,10471,0,1.1969170646982197
"Card[A♣, J♢, J♡]",12,5670,2269,3,10482,0,1.1993052540165001
"Card[A♣, Q♣, 2♣]",4,6195,764,3,11462,0,1.4975575336517586
"Card[A♣, Q♣, 2♢]",12,6195,5472,25,6732,0,0.47302431610942247
"Card[A♣, Q♣, 3♣]",4,6210,745,3,11466,0,1.5008684324793746
"Card[A♣, Q♣, 3♢]",12,6210,5424,25,6765,0,0.48263135041250543
"Card[A♣, Q♣, 4♣]",4,6225,738,3,11458,0,1.5015740338688668
"Card[A♣, Q♣, 4♢]",12,6225,5387,25,6787,0,0.48985019539730784
"Card[A♣, Q♣, 5♣]",4,6225,735,3,11461,0,1.5022253582283978
"Card[A♣, Q♣, 5♢]",12,6225,5354,25,6820,0,0.4970147633521494
"Card[A♣, Q♣, 6♣]",4,6225,732,3,11464,0,1.5028766825879287
"Card[A♣, Q♣, 6♢]",12,6225,5321,25,6853,0,0.5041793313069909
"Card[A♣, Q♣, 7♣]",4,6225,729,3,11467,0,1.50352800694746
"Card[A♣, Q♣, 7♢]",12,6225,5288,25,6886,0,0.5113438992618324
"Card[A♣, Q♣, 8♣]",4,6225,726,3,11470,0,1.5041793313069909
"Card[A♣, Q♣, 8♢]",12,6225,5255,25,6919,0,0.5185084672166739
"Card[A♣, Q♣, 9♣]",4,6225,723,3,11473,0,1.5048306556665219
"Card[A♣, Q♣, 9♢]",12,6225,5222,25,6952,0,0.5256730351715154
"Card[A♣, Q♣, T♣]",4,6210,724,3,11487,0,1.505427702996092
"Card[A♣, Q♣, T♢]",12,6210,5193,25,6996,0,0.532783326096396
"Card[A♣, Q♣, J♣]",4,6195,725,3,11501,0,1.506024750325662
"Card[A♣, Q♣, J♢]",12,6195,5164,25,7040,0,0.5398936170212766
"Card[A♣, Q♣, Q♢]",6,6720,2017,3,9684,0,1.1970256187581416
"Card[A♣, Q♢, 2♣]",12,6195,5480,25,6724,0,0.47128745115067305
"Card[A♣, Q♢, 2♢]",12,6195,5482,25,6722,0,0.4708532349109857
"Card[A♣, Q♢, 2♡]",24,6195,5471,26,6732,0,0.47313287016934436
"Card[A♣, Q♢, 3♣]",12,6210,5431,25,6758,0,0.48111159357359967
"Card[A♣, Q♢, 3♢]",12,6210,5433,25,6756,0,0.4806773773339123
"Card[A♣, Q♢, 3♡]",24,6210,5422,26,6766,0,0.482957012592271
"Card[A♣, Q♢, 4♣]",12,6225,5394,25,6780,0,0.4883304385584021
"Card[A♣, Q♢, 4♢]",12,6225,5395,25,6779,0,0.4881133304385584
"Card[A♣, Q♢, 4♡]",24,6225,5384,26,6789,0,0.49039296569691704
"Card[A♣, Q♢, 5♣]",12,6225,5360,25,6814,0,0.4957121146330873
"Card[A♣, Q♢, 5♢]",12,6225,5361,25,6813,0,0.4954950065132436
"Card[A♣, Q♢, 5♡]",24,6225,5350,26,6823,0,0.49777464177160224
"Card[A♣, Q♢, 6♣]",12,6225,5326,25,6848,0,0.5030937907077725
"Card[A♣, Q♢, 6♢]",12,6225,5327,25,6847,0,0.5028766825879288
"Card[A♣, Q♢, 6♡]",24,6225,5316,26,6857,0,0.5051563178462875
"Card[A♣, Q♢, 7♣]",12,6225,5292,25,6882,0,0.5104754667824577
"Card[A♣, Q♢, 7♢]",12,6225,5293,25,6881,0,0.5102583586626139
"Card[A♣, Q♢, 7♡]",24,6225,5282,26,6891,0,0.5125379939209727
"Card[A♣, Q♢, 8♣]",12,6225,5258,25,6916,0,0.5178571428571429
"Card[A♣, Q♢, 8♢]",12,6225,5259,25,6915,0,0.5176400347372991
"Card[A♣, Q♢, 8♡]",24,6225,5248,26,6925,0,0.5199196699956579
"Card[A♣, Q♢, 9♣]",12,6225,5224,25,6950,0,0.525238818931828
"Card[A♣, Q♢, 9♢]",12,6225,5225,25,6949,0,0.5250217108119843
"Card[A♣, Q♢, 9♡]",24,6225,5214,26,6959,0,0.5273013460703431
"Card[A♣, Q♢, T♣]",12,6210,5194,25,6995,0,0.5325662179765523
"Card[A♣, Q♢, T♢]",12,6210,5194,25,6995,0,0.5325662179765523
"Card[A♣, Q♢, T♡]",24,6210,5184,26,7004,0,0.5346287451150673
"Card[A♣, Q♢, J♣]",12,6195,5164,25,7040,0,0.5398936170212766
"Card[A♣, Q♢, J♢]",12,6195,5163,25,7041,0,0.5401107251411202
"Card[A♣, Q♢, J♡]",24,6195,5154,26,7049,0,0.5419561441597915
"Card[A♣, Q♢, Q♣]",6,6720,2017,3,9684,0,1.1970256187581416
"Card[A♣, Q♢, Q♡]",12,6720,2007,3,9694,0,1.1991966999565784
"Card[A♣, K♣, 2♣]",4,6195,750,3,11476,0,1.5005970473295702
"Card[A♣, K♣, 2♢]",12,6195,5048,25,7156,0,0.5650781589231437
"Card[A♣, K♣, 3♣]",4,6210,731,3,11480,0,1.5039079461571863
"Card[A♣, K♣, 3♢]",12,6210,5000,25,7189,0,0.5746851932262267
"Card[A♣, K♣, 4♣]",4,6225,724,3,11472,0,1.5046135475466782
"Card[A♣, K♣, 4♢]",12,6225,4963,25,7211,0,0.5819040382110291
"Card[A♣, K♣, 5♣]",4,6225,721,3,11475,0,1.5052648719062094
"Card[A♣, K♣, 5♢]",12,6225,4930,25,7244,0,0.5890686061658706
"Card[A♣, K♣, 6♣]",4,6225,718,3,11478,0,1.5059161962657404
"Card[A♣, K♣, 6♢]",12,6225,4897,25,7277,0,0.5962331741207121
"Card[A♣, K♣, 7♣]",4,6225,715,3,11481,0,1.5065675206252713
"Card[A♣, K♣, 7♢]",12,6225,4864,25,7310,0,0.6033977420755536
"Card[A♣, K♣, 8♣]",4,6225,712,3,11484,0,1.5072188449848025
"Card[A♣, K♣, 8♢]",12,6225,4831,25,7343,0,0.6105623100303952
"Card[A♣, K♣, 9♣]",4,6225,709,3,11487,0,1.5078701693443335
"Card[A♣, K♣, 9♢]",12,6225,4798,25,7376,0,0.6177268779852366
"Card[A♣, K♣, T♣]",4,6210,706,3,11505,0,1.5093356491532783
"Card[A♣, K♣, T♢]",12,6210,4765,25,7424,0,0.6257056013894919
"Card[A♣, K♣, J♣]",4,6195,707,3,11519,0,1.5099326964828486
"Card[A♣, K♣, J♢]",12,6195,4736,25,7468,0,0.6328158923143725
"Card[A♣, K♣, Q♣]",4,6720,43,3,11658,4,5.62559704732957
"Card[A♣, K♣, Q♢]",12,6720,85,25,11594,1,2.6140903169778547
"Card[A♣, K♣, K♢]",6,6720,1777,3,9924,0,1.2491315675206254
"Card[A♣, K♢, 2♣]",12,6195,5057,25,7147,0,0.5631241858445506
"Card[A♣, K♢, 2♢]",12,6195,5058,25,7146,0,0.5629070777247069
"Card[A♣, K♢, 2♡]",24,6195,5047,26,7156,0,0.5651867129830656
"Card[A♣, K♢, 3♣]",12,6210,5008,25,7181,0,0.5729483282674772
"Card[A♣, K♢, 3♢]",12,6210,5009,25,7180,0,0.5727312201476336
"Card[A♣, K♢, 3♡]",24,6210,4998,26,7190,0,0.5750108554059922
"Card[A♣, K♢, 4♣]",12,6225,4971,25,7203,0,0.5801671732522796
"Card[A♣, K♢, 4♢]",12,6225,4971,25,7203,0,0.5801671732522796
"Card[A♣, K♢, 4♡]",24,6225,4960,26,7213,0,0.5824468085106383
"Card[A♣, K♢, 5♣]",12,6225,4937,25,7237,0,0.5875488493269648
"Card[A♣, K♢, 5♢]",12,6225,4937,25,7237,0,0.5875488493269648
"Card[A♣, K♢, 5♡]",24,6225,4926,26,7247,0,0.5898284845853234
"Card[A♣, K♢, 6♣]",12,6225,4903,25,7271,0,0.59493052540165
"Card[A♣, K♢, 6♢]",12,6225,4903,25,7271,0,0.59493052540165
"Card[A♣, K♢, 6♡]",24,6225,4892,26,7281,0,0.5972101606600086
"Card[A♣, K♢, 7♣]",12,6225,4869,25,7305,0,0.6023122014763352
"Card[A♣, K♢, 7♢]",12,6225,4869,25,7305,0,0.6023122014763352
"Card[A♣, K♢, 7♡]",24,6225,4858,26,7315,0,0.6045918367346939
"Card[A♣, K♢, 8♣]",12,6225,4835,25,7339,0,0.6096938775510204
"Card[A♣, K♢, 8♢]",12,6225,4835,25,7339,0,0.6096938775510204
"Card[A♣, K♢, 8♡]",24,6225,4824,26,7349,0,0.6119735128093791
"Card[A♣, K♢, 9♣]",12,6225,4801,25,7373,0,0.6170755536257057
"Card[A♣, K♢, 9♢]",12,6225,4801,25,7373,0,0.6170755536257057
"Card[A♣, K♢, 9♡]",24,6225,4790,26,7383,0,0.6193551888840643
"Card[A♣, K♢, T♣]",12,6210,4767,25,7422,0,0.6252713851498046
"Card[A♣, K♢, T♢]",12,6210,4767,25,7422,0,0.6252713851498046
"Card[A♣, K♢, T♡]",24,6210,4756,26,7432,0,0.6275510204081632
"Card[A♣, K♢, J♣]",12,6195,4737,25,7467,0,0.6325987841945289
"Card[A♣, K♢, J♢]",12,6195,4736,25,7468,0,0.6328158923143725
"Card[A♣, K♢, J♡]",24,6195,4726,26,7477,0,0.6348784194528876
"Card[A♣, K♢, Q♣]",12,6720,85,25,11594,1,2.6140903169778547
"Card[A♣, K♢, Q♢]",12,6720,86,25,11593,1,2.613873208858011
"Card[A♣, K♢, Q♡]",24,6720,84,26,11594,1,2.614198871037777
"Card[A♣, K♢, K♣]",6,6720,1777,3,9924,0,1.2491315675206254
"Card[A♣, K♢, K♡]",12,6720,1767,3,9934,0,1.2513026487190622
"Card[A♣, A♢, 2♣]",6,6195,1683,3,10543,0,1.2980351715154146
"Card[A♣, A♢, 2♢]",6,6195,1683,3,10543,0,1.2980351715154146
"Card[A♣, A♢, 2♡]",12,6195,1673,3,10553,0,1.3002062527138516
"Card[A♣, A♢, 3♣]",6,6210,1664,3,10547,0,1.3013460703430308
"Card[A♣, A♢, 3♢]",6,6210,1664,3,10547,0,1.3013460703430308
"Card[A♣, A♢, 3♡]",12,6210,1654,3,10557,0,1.3035171515414676
"Card[A♣, A♢, 4♣]",6,6225,1653,3,10543,0,1.3029201042118976
"Card[A♣, A♢, 4♢]",6,6225,1653,3,10543,0,1.3029201042118976
"Card[A♣, A♢, 4♡]",12,6225,1642,3,10554,0,1.305308293530178
"Card[A♣, A♢, 5♣]",6,6225,1649,3,10547,0,1.3037885366912723
"Card[A♣, A♢, 5♢]",6,6225,1649,3,10547,0,1.3037885366912723
"Card[A♣, A♢, 5♡]",12,6225,1638,3,10558,0,1.3061767260095527
"Card[A♣, A♢, 6♣]",6,6225,1645,3,10551,0,1.3046569691706469
"Card[A♣, A♢, 6♢]",6,6225,1645,3,10551,0,1.3046569691706469
"Card[A♣, A♢, 6♡]",12,6225,1634,3,10562,0,1.3070451584889275
"Card[A♣, A♢, 7♣]",6,6225,1641,3,10555,0,1.3055254016500217
"Card[A♣, A♢, 7♢]",6,6225,1641,3,10555,0,1.3055254016500217
"Card[A♣, A♢, 7♡]",12,6225,1630,3,10566,0,1.3079135909683022
"Card[A♣, A♢, 8♣]",6,6225,1637,3,10559,0,1.3063938341293964
"Card[A♣, A♢, 8♢]",6,6225,1637,3,10559,0,1.3063938341293964
"Card[A♣, A♢, 8♡]",12,6225,1626,3,10570,0,1.308782023447677
"Card[A♣, A♢, 9♣]",6,6225,1633,3,10563,0,1.3072622666087712
"Card[A♣, A♢, 9♢]",6,6225,1633,3,10563,0,1.3072622666087712
"Card[A♣, A♢, 9♡]",12,6225,1622,3,10574,0,1.3096504559270516
"Card[A♣, A♢, T♣]",6,6210,1629,3,10582,0,1.3089448545375597
"Card[A♣, A♢, T♢]",6,6210,1629,3,10582,0,1.3089448545375597
"Card[A♣, A♢, T♡]",12,6210,1618,3,10593,0,1.3113330438558402
"Card[A♣, A♢, J♣]",6,6195,1625,3,10601,0,1.3106274424663482
"Card[A♣, A♢, J♢]",6,6195,1625,3,10601,0,1.3106274424663482
"Card[A♣, A♢, J♡]",12,6195,1614,3,10612,0,1.3130156317846287
"Card[A♣, A♢, Q♣]",6,6720,1628,3,10073,0,1.281480677377334
"Card[A♣, A♢, Q♢]",6,6720,1628,3,10073,0,1.281480677377334
"Card[A♣, A♢, Q♡]",12,6720,1618,3,10083,0,1.2836517585757707
"Card[A♣, A♢, K♣]",6,6720,1639,3,10062,0,1.2790924880590535
"Card[A♣, A♢, K♢]",6,6720,1639,3,10062,0,1.2790924880590535
"Card[A♣, A♢, K♡]",12,6720,1629,3,10072,0,1.2812635692574903
"Card[A♣, A♢, A♡]",4,6720,4,0,11700,5,6.634389926183239
